estrategia,esperança,variancia,R1(%),R2(%),R3(%),R4(%),R5(%),R6(%),R7(%),R8(%),>=1(%),>=2(%),>=3(%),>=4(%),>=5(%),>=6(%),>=7(%),>=8(%),>=9(%),>=10(%),>=11(%),>=12(%),>=13(%),>=14(%),>=15(%),>=16(%),>=17(%),>=18(%),>=19(%),>=20(%),>=21(%),>=22(%),>=23(%),>=24(%)
4432000,3.904161712301582,1.9707823917767762,3.065641194177693,2.9716596348633004,12.670578095189395,32.13665311905894,49.155467956710666,0,0,0,99.3816677052494,95.78050042062189,84.2298467976815,61.651164704792336,33.854356047444696,12.530684859243323,2.726507088588903,0.26082132348297193,0.00024251273966058307,0.00019221940324598563,0.00011689512400891999,5.146074180117921e-05,1.5684577476804407e-05,3.1254069625674674e-06,3.657933973499894e-07,1.9065055312239565e-08,1.1448264558566734e-10,5.89039927945123e-11,2.000888343900442e-11,4.433786671143025e-12,5.542233338928781e-13,-7.105427357601002e-14,-1.2789769243681803e-13,-1.2789769243681803e-13,
4432100,4.010013575760692,1.7774757442398048,3.065641194177693,2.9716596348633004,12.670578095189395,32.13665311905894,37.72347715012743,11.431990806583238,0,0,99.85619567053602,97.59404164863248,87.26125190417046,64.52511073319658,35.52314642795976,13.123815094262852,2.8458659814917695,0.27129815961735915,0.0002449423228370051,0.00019529680339758215,0.0001193374824026705,5.2691191484655064e-05,1.6085209381344612e-05,3.2078201286367403e-06,3.7558613996679924e-07,1.9579104559852567e-08,1.1756640105886618e-10,6.048139766789973e-11,2.0534685063466895e-11,4.547473508864641e-12,5.400124791776761e-13,-8.526512829121202e-14,-1.5631940186722204e-13,-1.5631940186722204e-13,
4432110,4.034631336108126,1.7293069262951342,3.065641194177693,2.9716596348633004,12.670578095189395,32.13665311905894,37.72347715012743,8.773275118698876,2.658715687884361,0,99.96655570904488,98.01581337633193,87.96625984629668,65.19349872625297,35.911253734861276,13.26175823010729,2.8736250451945295,0.27373473685584315,0.000245507366230413,0.00019601250832579353,0.00011990549690210628,5.29773547413015e-05,1.6178383546616715e-05,3.2269868057710482e-06,3.7786362838687637e-07,1.969866048057156e-08,1.1830536550405668e-10,6.087930159992538e-11,2.0676793610618915e-11,4.590106073010247e-12,5.684341886080801e-13,-7.105427357601002e-14,-1.2789769243681803e-13,-1.2789769243681803e-13,
4432111,4.040356640365599,1.717930675470381,3.065641194177693,2.9716596348633004,12.670578095189395,32.13665311905894,37.72347715012743,8.773275118698876,2.040383393133758,0.6183322947506031,99.99222192682474,98.11390400010106,88.13022216113117,65.34894441133078,36.001515090289196,13.293839394753988,2.880080916214382,0.27430140684695914,0.0002456387772724611,0.00019617895841861355,0.00012003759891854315,5.304390717242313e-05,1.6200052883164062e-05,3.2314443387804204e-06,3.7839328115296667e-07,1.9726456912394497e-08,1.184616849059239e-10,6.093614501878619e-11,2.0676793610618915e-11,4.575895218295045e-12,5.400124791776761e-13,-1.1368683772161603e-13,-1.7053025658242404e-13,-1.7053025658242404e-13,
4432200,4.052354582423444,1.7967927626667084,3.065641194177693,2.9716596348633004,12.670578095189395,32.13665311905894,19.432291859594248,29.723176097116415,0,0,99.62610874339369,97.44856606491847,88.08927323049193,66.17379135966536,36.895372508433546,13.730194098809577,2.986587902318604,0.2849023809409488,0.00025718706628197197,0.00020452575148510732,0.0001247137518873842,5.499376233331077e-05,1.6776410589613988e-05,3.3444855915831795e-06,3.915203734550232e-07,2.040808055880916e-08,1.2254020020918688e-10,6.305356237135129e-11,2.1401547201094218e-11,4.746425474877469e-12,5.826450433232822e-13,-8.526512829121202e-14,-1.5631940186722204e-13,-1.5631940186722204e-13,
4432210,4.116360759326772,1.6636125621270565,3.065641194177693,2.9716596348633004,12.670578095189395,32.13665311905894,19.432291859594248,22.810515308617077,6.912660788499338,0,99.9130448435167,98.54517255693705,89.92229388002006,67.91160014161198,37.90445150637749,14.08884625200514,3.0587614679458,0.2912374817610157,0.0002586561791275699,0.00020638658428140388,0.0001261905895972859,5.5737786837539716e-05,1.7018663470480533e-05,3.3943189379215255e-06,3.974418376628819e-07,2.071892879484949e-08,1.2443024388630874e-10,6.401990049198503e-11,2.1742607714259066e-11,4.817479748453479e-12,5.826450433232822e-13,-8.526512829121202e-14,-1.5631940186722204e-13,-1.5631940186722204e-13,
4432211,4.131246550396197,1.6314647346534983,3.065641194177693,2.9716596348633004,12.670578095189395,32.13665311905894,19.432291859594248,22.810515308617077,5.30499682214777,1.6076639663515677,99.97977700974432,98.80020817873675,90.34859589858974,68.3157589228143,38.13913103049005,14.172257280086555,3.075546732597431,0.2927108237378917,0.000258997847822684,0.00020681935451705158,0.0001265340548570748,5.591082316414031e-05,1.7075003739819294e-05,3.4059085862736538e-06,3.988189831716227e-07,2.0791219412785722e-08,1.2487078038248e-10,6.424727416742826e-11,2.1813661987835076e-11,4.845901457883883e-12,5.968558980384842e-13,-8.526512829121202e-14,-1.5631940186722204e-13,-1.5631940186722204e-13,
4432220,4.141963388077549,1.6702761285483412,3.065641194177693,2.9716596348633004,12.670578095189395,32.13665311905894,19.432291859594248,11.750258047018137,17.97291805009828,0,99.77391659314344,98.4572068316108,90.42297925069123,68.90851923577242,38.734204922027956,14.455509630118215,3.143852763122652,0.29946364016971927,0.000266060292673842,0.00021196711603010954,0.00012944149560212281,5.713009826990856e-05,1.743661690056797e-05,3.476957402881453e-06,4.0707691084662656e-07,2.122018827321881e-08,1.2744294508593157e-10,6.556888365594205e-11,2.2254198484006338e-11,4.945377440890297e-12,6.110667527536862e-13,-8.526512829121202e-14,-1.5631940186722204e-13,-1.5631940186722204e-13,
4432221,4.180666444858051,1.5837881761413826,3.065641194177693,2.9716596348633004,12.670578095189395,32.13665311905894,19.432291859594248,11.750258047018137,13.792991737584204,4.179926312514077,99.94742022533522,99.12029944829007,91.5313644989724,69.95933206689843,39.34437168472063,14.672378303129918,3.1874944512168923,0.303294329309594,0.0002669486312498748,0.000213092318617214,0.0001303345052150462,5.75799926707532e-05,1.7583101580953553e-05,3.5070904402800807e-06,4.106574351681047e-07,2.140811261597264e-08,1.2855139175371733e-10,6.613731784455013e-11,2.2438939595303964e-11,4.959588295605499e-12,5.826450433232822e-13,-1.1368683772161603e-13,-1.7053025658242404e-13,-1.7053025658242404e-13,
4432222,4.196147763102822,1.5859830985072243,3.065641194177693,2.9716596348633004,12.670578095189395,32.13665311905894,19.432291859594248,11.750258047018137,7.105109637561681,10.867808412536599,99.86329258587159,99.06710860598776,91.83411737795659,70.56214601663854,39.84610440980185,14.894091178808708,3.2389471920005093,0.3082684972943355,0.0002714257277176557,0.00021646673728525911,0.0001323002530142503,5.842189125360164e-05,1.7835828387546826e-05,3.5570600260825813e-06,4.164835587516791e-07,2.17112301470479e-08,1.3038459201197838e-10,6.707523425575346e-11,2.276578925375361e-11,5.044853423896711e-12,6.252776074688882e-13,-8.526512829121202e-14,-1.5631940186722204e-13,-1.5631940186722204e-13,
4433000,3.8061312117848174,2.163863192741779,3.065641194177693,2.9716596348633004,12.670578095189395,10.961989999245121,70.33013107652448,0,0,0,99.1153091782799,93.96286983258209,80.83445437974403,58.770408250467874,32.63315781787355,12.305439045259632,2.7262227807079995,0.2646028844983306,0.0002566877815581847,0.00020290323065808025,0.00012311892490401988,5.412629690226822e-05,1.6484741763633792e-05,3.2836167918048886e-06,3.842395415176725e-07,2.002470012030244e-08,1.2022383089060895e-10,6.185985057527432e-11,2.100364326906856e-11,4.661160346586257e-12,5.826450433232822e-13,-7.105427357601002e-14,-1.2789769243681803e-13,-1.2789769243681803e-13,
4433100,3.957580801041697,1.9100735905754256,3.065641194177693,2.9716596348633004,12.670578095189395,10.961989999245121,53.97359038402847,16.356540692496015,0,0,99.79424919015155,96.5576288203511,85.17169553210516,62.88236179880009,35.020811746918184,13.154071535364494,2.89699781209211,0.27959281927523705,0.0002601639544224099,0.00020730628011733643,0.0001266133761674837,5.588678646972767e-05,1.7057953584753704e-05,3.401531031954619e-06,3.982507337241259e-07,2.076021132779715e-08,1.2468603927118238e-10,6.416200903913705e-11,2.1799451133119874e-11,4.845901457883883e-12,6.110667527536862e-13,-7.105427357601002e-14,-1.2789769243681803e-13,-1.2789769243681803e-13,
4433110,3.9928031350772546,1.8444752195520255,3.065641194177693,2.9716596348633004,12.670578095189395,10.961989999245121,53.97359038402847,12.552532092907622,3.804008599588393,0,99.95214893755653,97.16108683075184,86.18039920314727,63.83867077348078,35.57610373986958,13.351436329726539,2.936714626312991,0.28307899901643907,0.000260972401122217,0.00020833028868594283,0.000127426073831316,5.6296220051876844e-05,1.719126430543838e-05,3.4289541019916214e-06,4.01509268499467e-07,2.0931253175149322e-08,1.2570922081067692e-10,6.468781066359952e-11,2.1955770534987096e-11,4.874323167314287e-12,5.968558980384842e-13,-8.526512829121202e-14,-1.5631940186722204e-13,-1.5631940186722204e-13,
4433111,4.000994724245635,1.8288635059947431,3.065641194177693,2.9716596348633004,12.670578095189395,10.961989999245121,53.97359038402847,12.552532092907622,2.9193177778683,0.8846908217200936,99.98887137222616,97.30143187706767,86.41499143821817,64.06107767674595,35.705246909943355,13.397337072990283,2.94595148792601,0.28388977300372176,0.0002611604199955764,0.000208568440370982,0.00012761508133962707,5.639144123392725e-05,1.722226814138139e-05,3.435331848322676e-06,4.022671333814287e-07,2.097107199006132e-08,1.2597922705026576e-10,6.482991921075154e-11,2.2041035663278308e-11,4.916955731459893e-12,6.394884621840902e-13,-4.263256414560601e-14,-1.1368683772161603e-13,-1.1368683772161603e-13,
4433200,4.018161010574563,1.9429596283969701,3.065641194177693,2.9716596348633004,12.670578095189395,10.961989999245121,27.803125276034844,42.52700580048964,0,0,99.46504789439403,96.34948683134489,86.35640296822663,65.24124331051698,36.984150600519136,14.021659957254457,3.098338406505917,0.2990573205536151,0.00027768335661448873,0.0002205107750796742,0.0001343055771485524,5.918123400761033e-05,1.8046903036861295e-05,3.597067774308016e-06,4.210489379374849e-07,2.194627768403734e-08,1.3177725577406818e-10,6.779998784622876e-11,2.3021584638627246e-11,5.101696842757519e-12,6.252776074688882e-13,-8.526512829121202e-14,-1.5631940186722204e-13,-1.5631940186722204e-13,
4433210,4.109739079067015,1.7561472772703226,3.065641194177693,2.9716596348633004,12.670578095189395,10.961989999245121,27.803125276034844,32.636583441559814,9.890422358929822,0,99.87558723764698,97.91847765838685,88.97903251293612,67.72764664468676,38.42790978219277,14.534808422595773,3.2016021234801855,0.30812138788076027,0.0002797853180425136,0.0002231731973836304,0.00013641859109725374,6.0245761375199436e-05,1.8393510970327043e-05,3.6683677819837612e-06,4.295211795124487e-07,2.2391034804059018e-08,1.3449152902467176e-10,6.920686246303376e-11,2.3518964553659316e-11,5.243805389909539e-12,6.679101716144942e-13,-7.105427357601002e-14,-1.2789769243681803e-13,-1.2789769243681803e-13,
4433211,4.131037210904807,1.7102966428443267,3.065641194177693,2.9716596348633004,12.670578095189395,10.961989999245121,27.803125276034844,32.636583441559814,7.590226222457579,2.300196136472243,99.97106556778803,98.28337477880798,89.58897232412042,68.30590459317622,38.76368202438459,14.654150355081512,3.2256179636740825,0.3102294002476924,0.000280274167096195,0.00022379239172209964,0.00013691001061033603,6.0493336405897935e-05,1.847412090683065e-05,3.6849498883384513e-06,4.3149155715127563e-07,2.2494461404676258e-08,1.3511680663214065e-10,6.95337121214834e-11,2.361844053666573e-11,5.258016244624741e-12,6.679101716144942e-13,-7.105427357601002e-14,-1.2789769243681803e-13,-1.2789769243681803e-13,
4433220,4.146370532510429,1.7657624247391688,3.065641194177693,2.9716596348633004,12.670578095189395,10.961989999245121,27.803125276034844,16.811907667272102,25.715098133217534,0,99.67652681788215,97.79261900522778,89.69539773558871,69.15400781017783,39.61509543843113,15.059419102049858,3.3233481304255292,0.3198911222193601,0.00029037889586902565,0.00023115765047521108,0.0001410698873343108,6.223783768177782e-05,1.899150583994924e-05,3.786604324318432e-06,4.4330671755687945e-07,2.3108199798116402e-08,1.3876899629394757e-10,7.139533408917487e-11,2.4229507289419416e-11,5.3717030823463574e-12,6.536993168992922e-13,-8.526512829121202e-14,-1.5631940186722204e-13,-1.5631940186722204e-13,
4433221,4.201745675288686,1.6406068119560935,3.065641194177693,2.9716596348633004,12.670578095189395,10.961989999245121,27.803125276034844,16.811907667272102,19.734588178389703,5.9805099548278315,99.92477047624887,98.74135151832272,91.28124124466791,70.65747847625043,40.48810326812988,15.369708126512776,3.3857893149296103,0.3253719543733524,0.00029164990340291297,0.00023276755575807329,0.00014234757806264042,6.288153279854214e-05,1.9201091660647762e-05,3.829717783787601e-06,4.484296738382909e-07,2.337711180189217e-08,1.403890337314806e-10,7.223377451737178e-11,2.452793523843866e-11,5.4427573559223674e-12,6.679101716144942e-13,-8.526512829121202e-14,-1.5631940186722204e-13,-1.5631940186722204e-13,
4433222,4.223895869085047,1.6426657043769808,3.065641194177693,2.9716596348633004,12.670578095189395,10.961989999245121,27.803125276034844,16.811907667272102,10.165772250665173,15.549325882552361,99.80440323824705,98.66524769779787,91.71441074844529,71.51996612741705,41.20596701324608,15.686928087099332,3.459406313281548,0.332488840874575,0.00029805559523765623,0.00023759557011260313,0.00014516010948284475,6.408609533536946e-05,1.9562685366736332e-05,3.901212693335765e-06,4.567654769971341e-07,2.381078445523599e-08,1.4298962014436256e-10,7.356959486060077e-11,2.496847173460992e-11,5.5280224842135794e-12,6.679101716144942e-13,-1.1368683772161603e-13,-1.9895196601282805e-13,-1.9895196601282805e-13,
4433300,3.933349618528154,2.1304620924913955,3.065641194177693,2.9716596348633004,12.670578095189395,10.961989999245121,9.48379970043931,60.846331376085175,0,0,99.23460698736378,94.77695808177037,83.41886867031842,62.748947915206244,35.92762715864578,13.826787841577385,3.09809243665957,0.30232894981318736,0.00028994693815320716,0.000229753921558995,0.0001396901178338794,6.148734729549687e-05,1.873916767181072e-05,3.733943515271676e-06,4.370076993609473e-07,2.2776532659918303e-08,1.3676526577910408e-10,7.037215254968032e-11,2.390265763096977e-11,5.314859663485549e-12,6.679101716144942e-13,-7.105427357601002e-14,-1.2789769243681803e-13,-1.2789769243681803e-13,
4433310,4.064376701140431,1.8802330178839384,3.065641194177693,2.9716596348633004,12.670578095189395,10.961989999245121,9.48379970043931,46.69541938561635,14.15091199046882,0,99.82199404771029,97.02182188046118,87.17124632659507,66.30641730101839,37.99331337242498,14.56098487660421,3.2458389855612495,0.31529753845050834,0.0002929543598924056,0.00023356323347911712,0.00014271335318483125,6.301044030010416e-05,1.9235083641433448e-05,3.835957372189114e-06,4.4912951580045046e-07,2.3412866312355618e-08,1.4063061826163903e-10,7.23758830645238e-11,2.4584778657299466e-11,5.4711790653527714e-12,6.963318810448982e-13,-7.105427357601002e-14,-1.2789769243681803e-13,-1.2789769243681803e-13,
4433311,4.094849412846809,1.8171163959383634,3.065641194177693,2.9716596348633004,12.670578095189395,10.961989999245121,9.48379970043931,46.69541938561635,10.859862133670074,3.291049856798747,99.95860150468133,97.54390545275604,88.04392944105878,67.13377098116484,38.47372596509943,14.731735641545342,3.280200110761726,0.318313617683188,0.00029365379006662806,0.00023444915767356633,0.0001434164610998323,6.336466304901478e-05,1.9350417844066214e-05,3.859682522033836e-06,4.519486509479975e-07,2.3560858153359732e-08,1.4152590210869676e-10,7.283063041541027e-11,2.474109805916669e-11,5.5138116294983774e-12,6.963318810448982e-13,-7.105427357601002e-14,-1.2789769243681803e-13,-1.2789769243681803e-13,
4433320,4.116787857605625,1.897918031921904,3.065641194177693,2.9716596348633004,12.670578095189395,10.961989999245121,9.48379970043931,24.053960200866236,36.79237117521893,0,99.53718452404676,96.84174719209513,88.19619964515955,68.34721096856717,39.69190208058141,15.311581694900084,3.4200294262676607,0.3321373121965081,0.00030811132511132655,0.0002449871432901318,0.00014936828473821606,6.586064179714413e-05,2.009067631547623e-05,4.005126569950335e-06,4.6885344318070565e-07,2.443898949877621e-08,1.467697074986063e-10,7.553069281129865e-11,2.5650592760939617e-11,5.7127635955112055e-12,7.247535904753022e-13,-7.105427357601002e-14,-1.5631940186722204e-13,-1.5631940186722204e-13,
